,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,Churn,MonetaryPerDay,AvgBasketValue,TenureRatio,RegYear,RegMonth,RegDay,RegWeekday,IP_PremierOctet,IP_Privee,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,PreferredTimeOfDay_Matin,PreferredTimeOfDay_Midi,PreferredTimeOfDay_Soir,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_M,Gender_Unknown
IP_PremierOctet,-0.00952301120910483,0.0005441449069773969,0.017444231493915236,0.018745770215279078,0.016193047767447517,0.0016405187587055178,0.015004195912344384,0.018403203260258214,0.007698545359685296,0.0027727412327495037,0.02053333508620525,0.004113452918019774,-0.0034547590840108776,-0.013919108434911766,0.0031674886514669685,-0.0023306115125214352,0.007987248731508047,0.014386945257787864,-0.006884358302343161,-0.006859021814892295,0.00809196625861821,0.017335164323397465,0.0042206457805617085,0.017335164323397465,0.008352874286972884,-0.006540870492862615,0.0005441449069773969,0.00787493909575329,0.022335264811477254,-0.017360134902859013,0.0019146545947570355,0.0005739301366185209,0.007849473906151065,-0.004486312910574436,0.014971861553997334,0.0013234914595506332,0.0031155170284113748,0.0075114405530769006,-0.0006753200656498527,0.01993508564570476,0.017203790545922967,-0.011203788414245694,0.01407429390798325,-0.0135279950173912,-0.030957755777665297,-0.025551545893461817,1.0,-0.049786849599489896,-0.00427282071814209,-0.014771205512822549,0.029813284856859266,0.005948370865997814,0.005447743001492184,0.04339828579472154,-0.00712940641062596,0.00883516787683483,0.00466306245046747,0.013110189591956718,-0.0026576381144493653,-0.017910556023004134,0.008310116126321754,0.017695629090790307,-0.004208197408291554,0.01192051607331126,0.041326394122546364,0.028241233748055674,0.01036669711199729,-0.022166414075790862,-0.019325680945027207,0.01781294234860224,-0.006333282549939616,0.002415379358477028,0.006562926156085569,0.008326378067683268,-0.018708112996390282
IP_Privee,0.001404280088155355,-0.01509525841767507,-0.01001578796069995,-0.00023623148008126795,-0.002446260373694044,-0.002082195035013125,-0.0032586676460339605,-0.01023256661482078,-0.003831052283610587,-0.0043862190801614714,-0.0036502560985200837,-0.005879592496979712,-0.005349805824309853,-0.014400799937444642,-0.01367854039301655,0.009364781721302527,-0.011432402516156112,0.01866798252626232,-0.013904809267170349,-0.01395535863649671,-0.007152902265473999,-0.0074361715018229635,-0.006877761214361543,-0.0074361715018229635,-0.013774078207464494,-0.009827769962256417,-0.01509525841767507,-0.01045885354008841,0.0015435628472514487,0.01280602477566981,0.002951239399667619,-0.0033736302294088746,-0.012355037928639801,-0.013287258647623755,0.004716020734739398,-0.0017453594260684758,-0.002070036816280413,0.011099645550245405,0.00015352950766489424,-0.007870234557604959,-0.0049709316093785785,0.0050622454502469525,0.003575622337141646,-0.005122037501752619,-0.008471427507969429,-0.005432214965245168,-0.049786849599489896,1.0,0.022163320486315915,0.0118633674739574,-0.02147006209711757,0.025114406541609218,-0.019690105723796765,0.010541003064698996,0.002138817774527953,-0.010529190376246082,-0.018319892949454263,-0.004062006196107433,-0.0014349856422277874,-0.0043089019052217434,-0.004062006196107434,-0.005749816896817409,0.0046056285201916385,-0.0014349856422277872,-0.009000692360950883,-0.007478679996290876,-0.004542502012350889,-0.00430890190522175,0.005690127374951883,-0.005763800722312731,-0.017380897378604192,-0.014444901402420324,0.024474804835218925,-0.03645182521038278,0.03658997781891818
AccountStatus_Closed,-0.019067094201510197,0.011537907798547176,0.0002463672757387394,0.0017094103477059426,-0.003559790459180574,0.0034912327139875817,-0.004004751953099185,-0.001188907118290935,-0.004692709197897955,-0.004033714986225542,-0.002954493143619595,0.03288518117667683,0.020807702145261064,0.00812918084062359,0.038290734530981994,-0.005189359658560129,0.01816751910260801,0.034204605867601774,0.031099821691364098,0.030967917722976693,0.008355550325444522,-0.004107506854082756,-0.010146619846263612,-0.004107506854082756,-0.021207241865499462,0.01857666912556707,0.011537907798547176,0.013155241238766564,0.007154094170978474,0.005694856597913672,0.021166868135356492,0.029993820538732164,0.007847962143927724,0.01898204283785018,-0.004883983477419737,0.024590724379457803,-0.018688046239018475,-0.002202794212975585,-0.013919977040904837,0.00183589845766035,0.001150581740797432,-0.012766363247834051,-0.007885641688489613,0.025834437012292745,-0.02086859549206855,-0.0034697796912958783,-0.00427282071814209,0.022163320486315915,1.0,-0.024598791209154234,-0.031674341604101146,-0.03971648560854607,0.015716293072380195,-0.0013976501369100005,0.005624957829702969,-0.0026698292125938196,0.01402296469468791,0.032994938882286155,-0.0021170048425246716,-0.006356834473379522,-0.005992594305107068,-0.008482586763234292,-0.0166082026892907,-0.0021170048425246724,0.022163320486315807,-0.011033142982016726,-0.006701459913142774,-0.006356834473379598,0.011023907359990792,0.013658971729871947,0.010257276390911275,-0.025482612252647932,-0.0029615500973285773,-0.02399271646344781,0.004529197965486877
AccountStatus_Pending,0.00039717849457823436,-0.012052867680523455,-0.0040583928547599365,-0.015572078172325728,-0.00451439237347263,-0.007896032974077372,-0.005887028862931034,-0.004123055552911666,-0.002248869935826146,-0.004668681556531253,-0.004590741190161562,-0.01877184642378925,-0.020725703791665294,0.002765629745767571,0.03089671577653677,0.022251636441728784,-0.0009128848223896019,-0.004895068912019751,-0.010534022812374493,-0.010477846751679717,-0.010222998800434412,-0.01806425917062611,-0.01274120919325885,-0.01806425917062611,-0.007038983010364339,0.008478855682518816,-0.012052867680523455,-0.008636898390619105,0.009338434332103983,-0.013434764394712176,-0.006016625909528573,-0.01240279749338478,-0.015974265311218316,-0.02238698344485275,0.012811798897606448,-0.01635737408998505,-0.006968621235112082,0.004369961486080961,0.006928916933658553,-0.003424533258857124,-0.013686497292103804,0.02850598865262656,0.016554278465742856,0.010348711127899056,0.018046669265527327,0.031525381511628696,-0.014771205512822549,0.0118633674739574,-0.024598791209154234,1.0,-0.0397737787116571,-0.028610503731919458,0.011435772928006604,0.0034545643373938275,0.009679132342291412,-0.016657205337396955,0.006791107008101707,-0.007524958932980776,-0.0026583435637121586,-0.007982338853669937,-0.007524958932980787,0.011566409038917019,-0.0027741554226316826,-0.0026583435637121573,-0.0024053099940320637,-0.013854424914202001,-0.0084150883690624,-0.00798233885366992,0.010893947882712867,0.002841160062476348,-0.005065080422658076,0.021553624573604307,-0.0026153322752298183,-0.011570660961778988,-0.00943813790900525
AccountStatus_Suspended,0.024084800583110418,-0.012069769242862235,-0.015934119297001337,0.011402297946948794,-0.004122738056356646,-0.006785893739654272,-0.003939881078524483,-0.010748622291871247,0.007009013955772759,-0.003301419852738277,0.001040076357769435,-0.024189540780597096,-0.006684788907413532,-0.009318059046078197,0.015762470399368397,0.003080362863668043,-0.02111439520559354,-0.008885534565580886,-0.019031021296167003,-0.01914892009239945,-0.009560962512695077,-0.016769321447803104,-0.016406066826828925,-0.016769321447803104,0.0019359371497701691,-0.01850434477135676,-0.012069769242862235,-0.014188831394775158,-0.017067673470569592,-0.0025489699126431836,0.002147058911544823,-0.017380012485501015,-0.00942266632837303,-0.016501809003659263,0.041634959372996085,-0.028414384487132155,0.025852919586751018,-0.004298813128744918,0.02517262532080358,-0.011800438494333225,-0.014807179832552222,0.01229612598066059,0.001879015160182628,-0.018294719561809236,0.007270271259929435,-0.013814941813508706,0.029813284856859266,-0.02147006209711757,-0.031674341604101146,-0.0397737787116571,1.0,-0.012740283045635738,0.018300474591163882,0.002088779160511863,0.017503003022027914,-0.005840172418597181,0.015302287266318573,-0.009689424076715112,-0.00342298454514091,0.013162954295660842,-0.009689424076715069,0.003879616923561854,0.009328079975549526,-0.003422984545140907,0.012429219769476127,-0.017839485840161852,-0.010835588682552468,-0.010278363904188154,-0.003193142835837965,-0.021457066763632526,-0.013832968063846715,0.016853057124650263,0.009553778163155375,0.03463115113986204,0.0014515438420059088
PreferredTimeOfDay_Matin,0.024338647722179967,0.019750110236478654,0.04797949223582402,0.04529815307026927,0.029109312138417557,0.027879659993038444,0.03301168722948944,0.04640575489444818,0.007460546188171951,-0.0008307760935533616,0.03416168148643005,0.021568827966914613,0.045129776771808135,-0.07974316091022317,-0.791215280825043,-0.06180125104560659,-0.09838007676066711,0.06831250047418683,-0.0775161603046586,-0.07703818117741627,-0.14060523515708057,0.0016376629193324721,0.013584764224172463,0.0016376629193324721,0.016976422892483235,-0.048716293972262,0.019750110236478654,-0.15487636987174727,-0.003340354877104012,-0.00022861394382173744,0.01387011984203001,0.006926908490392319,0.015267760375616725,0.02380056971788057,0.0069596873905068465,0.020047631381117616,0.022936925432316495,0.15336587147388406,0.022387026388696794,0.029120689400718,0.04820447570910957,1.0387787851806408e-05,-0.038210469240270405,-0.00860569473468331,-0.006284839647623068,-0.010277435185076343,0.005948370865997814,0.025114406541609218,-0.03971648560854607,-0.028610503731919458,-0.012740283045635738,1.0,-0.4977444763871021,-0.0818426154630121,0.006187998527323796,0.031125780103780046,0.011343749370634384,0.014819326399036272,0.021241105930527013,0.04242098277386822,-0.007834552977392568,0.004943513906834212,0.0794431069232846,-0.010770653851708114,-0.0057760662112155275,-0.0005215181085417317,0.006438863375535418,0.0210602529509657,-0.07786115808102098,-0.020823728557388822,-0.08749953118934073,0.05251141157429976,0.046789343884795796,0.015941244528761875,0.010166124430479716
PreferredTimeOfDay_Midi,-0.04079728906303864,0.02491868222902605,-0.017324179961808402,-0.013858128317482992,-0.01630677935069302,-0.0028783306052822676,-0.01799452976874782,-0.010835689680900321,-0.013016864941046159,-0.017445631501482827,-0.01499869171214277,0.04484624150868663,0.015625601317081107,0.05131216858292395,-0.00522666888144479,0.01700930042743857,0.07708630767739816,-0.02585278916300763,0.07064053613916871,0.07054443792933689,0.051989561350751,0.01540737254192033,-0.019796312657529232,0.01540737254192033,-0.05225607087848271,0.049942682060387406,0.02491868222902605,0.07249233690715606,0.061181112380850444,0.012645240251157434,0.010697382674898032,0.04470088169596242,0.022777803601981676,0.04869505967390558,-0.011205136210663295,0.05014405259398557,-0.039743264927465265,-0.06625892174025116,-0.031264277343750174,-0.012552831703609409,-0.019297690673169863,-0.03540055583771533,-0.005644730280857695,0.013065090909473347,-0.0018371774464709634,0.008231973316456618,0.005447743001492184,-0.019690105723796765,0.015716293072380195,0.011435772928006604,0.018300474591163882,-0.4977444763871021,1.0,-0.08033799800894952,-0.019617990731149275,0.003369677681462184,-0.002216457765814369,-0.0071326482120832,-0.010572643149273161,-0.02099996743919444,-0.007132648212083131,-0.0020296017771655526,-0.043908834420734254,0.021638921902031656,0.0010320805250904027,0.013292832931052479,-0.013074718252239041,-0.010252939738836425,0.04089864669811126,0.030568598823180537,0.07017519717611487,-0.032312608526142275,-0.043331175734357394,-0.006190884079626254,0.014830715111942457
PreferredTimeOfDay_Soir,0.025082466821613743,-0.02036364655034927,-0.015396451231235899,-0.011057565751711237,-0.0031594263843690096,-0.012232471449370093,-0.004754119806715991,-0.014536799843036899,-0.0060144698539410174,-0.005481775526752758,-0.004593405687040776,-0.01558989288028933,0.003876016826041212,0.028967808432388442,0.3047936557971017,-0.0026058472045380537,-0.03342274479779316,0.018735187399811476,-0.002573929790514404,-0.002900997344426363,0.006644471730232431,-0.015686570670620566,-0.00833213240207439,-0.015686570670620566,-0.013345043886907442,-0.005421983198835218,-0.02036364655034927,0.008550743256691204,0.013638335675026678,0.01147070822650162,0.01836327968051281,-0.04421264348982494,0.002223225296607942,-0.028374819257399528,-0.01774617725577526,-0.010880958850647616,0.027907419564812734,-0.026881783644105046,0.02158519214157946,-0.00797112292513375,-0.02300191749814292,0.0008223743942151965,0.019056132298682162,-0.006293178187556322,0.015454592556926456,-0.025324767844705172,0.04339828579472154,0.010541003064698996,-0.0013976501369100005,0.0034545643373938275,0.002088779160511863,-0.0818426154630121,-0.08033799800894952,1.0,0.0018439443323932715,0.028885949596392235,-0.010792637368605178,-0.004920957908998261,-0.0017384276646812366,-0.005220062177629878,-0.004920957908998252,-0.006965673011725029,-0.0057488207829508396,-0.0017384276646812372,0.031985984636994945,-0.00906012145227195,-0.005503059356664618,-0.005220062177629872,0.00265077037866623,-0.0004808993436868108,-0.0335399174675879,-0.004515854244072381,0.0025436083779350324,-0.001716766342043402,-0.027036789201700006
FavoriteSeason_Hiver,0.33405199844362515,0.04984844296993942,0.012220546039623057,0.012382161429270101,0.009804849007810982,0.03686200237116966,0.002681436831265525,0.008850212931136364,-0.00425051563510453,-0.004145588246468495,0.013405750754989437,0.1096910636327685,0.40739435876656327,-0.008903993092121039,0.008016321785110117,-0.1315280634473919,-0.023100245227474316,0.06969149723314313,0.017585687534818716,0.017987121000714666,-0.049811646631191725,0.036804723348089936,-0.021198620225954527,0.036804723348089936,0.11684396087263545,0.01781622283936476,0.04984844296993942,-0.04229142508311915,0.06012144686133682,-0.007457723848060323,0.03300257290805521,-0.05527671348472196,0.02926794138377723,-0.023607549177732567,0.14162371907369362,0.08778968330514611,0.13360999309883828,-0.04006612438180929,0.209386651462084,0.014930034954835145,-0.03097075680923954,0.22836551459124146,-0.3282746865928641,0.09205043367174023,0.03217280584827843,0.019110150940314128,-0.00712940641062596,0.002138817774527953,0.005624957829702969,0.009679132342291412,0.017503003022027914,0.006187998527323796,-0.019617990731149275,0.0018439443323932715,1.0,-0.26503052268963884,-0.24655647440407405,-0.009941862380110755,-0.008065893802863572,0.01224337057695376,-0.009941862380110767,-0.00494969346038713,0.018150194573171834,0.0283639488687476,-0.003720149211835586,0.028281891267320065,0.020595129148031167,8.896182072264894e-05,-0.023653954376756606,0.029773816215002035,-0.020797289310615877,-0.012974687011407261,0.07464968297987444,0.013926605215160157,-0.004663970940782639
FavoriteSeason_Printemps,0.25712614957537194,-0.03038396117495397,-0.028568550756089398,0.027763221101476592,0.018673197130090576,0.022951856860016343,0.022463040720178008,-0.021181604572039155,0.007539347965010701,0.004905812519601166,0.016775821787949365,-0.03694562348763139,0.17738347334417082,-0.007822526485327514,-0.03942247911823609,-0.5209906559906146,-0.029954694725361927,0.01361381492192216,-0.07029884793393515,-0.0698471929361025,-0.08963842212640029,-0.020946898091013275,-0.013292757907639062,-0.020946898091013275,-0.01848095214347823,-0.04518489613596595,-0.03038396117495397,-0.09664608599469747,-0.01773575534711827,-0.016042856038289005,-0.0009436406752981556,-0.1448598770776605,-0.017882336997045344,-0.02343686842494574,0.13229367614503323,-0.012262128357495537,0.27321449961936695,0.023316026837418024,0.29599558395475084,-0.02807592719519827,-0.030266036163108936,0.1605993491106926,0.005274952414936208,-0.13033576048113238,-0.015448389276974808,-0.026274750733609582,0.00883516787683483,-0.010529190376246082,-0.0026698292125938196,-0.016657205337396955,-0.005840172418597181,0.031125780103780046,0.003369677681462184,0.028885949596392235,-0.26503052268963884,1.0,-0.22978755199395157,0.019006320074145936,0.03043382973782648,0.002751343674686771,0.005577808218269055,-0.0016086549177763863,-0.026207216373016262,-0.007517312194226388,-0.02273646174324384,-0.009875712927845094,0.00023081899914722257,-0.022572602737377875,0.03101580640569501,-0.0019739944653316883,-0.034533900958421425,0.05452202765964597,0.01386349592779057,-0.012758939077614054,0.009908681746046866
FavoriteSeason_Été,-0.030330340954075108,-0.0009079746170930218,0.02294738860323662,-0.009425250773353521,-0.0036082438238800854,-0.009346809967122822,0.0010501428864677252,0.035225340430328544,0.0019152873621013085,-0.006777045620603371,-0.003480851568231039,-0.010488064907475473,-0.037462374849337884,0.0027226135955605198,-0.004148125728937771,-0.08334376877057507,0.003783747067688353,-0.004506668724803378,-0.01184222235555667,-0.011831482448262027,-0.022645220384613255,-0.004283232652711715,0.004544566016092522,-0.004283232652711715,-0.009127100327547896,-0.015161051435836657,-0.0009079746170930218,-0.028666209091734333,-0.031021179958229894,0.010736553763228546,-0.019257521957837868,-0.04715390696463934,0.01591773498507031,0.029697739030799836,0.04098164613383685,-0.005895316265330033,0.14269810239351577,0.05478364597168098,0.16813187541893432,0.005366124553455911,0.03559351685143517,-0.03915255935433017,0.048984111562735695,-0.03695134698899384,-0.021367154123274442,-0.02310607339856727,0.00466306245046747,-0.018319892949454263,0.01402296469468791,0.006791107008101707,0.015302287266318573,0.011343749370634384,-0.002216457765814369,-0.010792637368605178,-0.24655647440407405,-0.22978755199395157,1.0,0.008304011234097936,-0.0069933152332558625,0.0054967527793969104,0.03640396256186592,0.031642327798618614,0.02675580160652127,-0.006993315233255863,0.03915508295352196,-0.013453268365029712,0.003001514537936528,0.031992676871484306,-0.04981084998031532,0.0199511350855883,-0.008322261621253732,0.01448502277097887,-0.006936052303406451,-0.001232455639647024,0.006909044049797015
Region_Amérique du Nord,0.016340660477145504,-0.015821327074158786,-0.006494798016397026,0.016691871897445948,-0.0011350068142674538,0.033061668241869645,-0.0001588636576782509,-0.006036172738564555,0.00968681000118729,0.013133816230232215,0.00012893641975710685,-0.03993257464245963,-0.030974388408079947,-0.021180927415295044,-0.004391249300404885,-0.0028324710833698965,-0.020124027928099877,-0.011247307713352538,-0.010319083415407064,-0.01045230183276668,0.00880173156046128,0.06978725333890164,-0.0031039288476617253,0.06978725333890164,0.03719897567305051,-0.006963250468351952,-0.015821327074158786,0.016893958849873627,-0.012091204468956765,-0.026121024299035046,-0.023521044321579972,-0.030228432626483004,-0.014295970584718973,-0.031178435349373205,0.0005946658539702691,-0.041507516030365704,0.020254574655738676,0.008085174502303925,0.0265753203173336,-0.003994143878071145,0.002911356623385961,0.024284706677629338,0.0005502162830042166,-0.007646936294177794,-0.006032216087669081,0.015228455225200478,0.013110189591956718,-0.004062006196107433,0.032994938882286155,-0.007524958932980776,-0.009689424076715112,0.014819326399036272,-0.0071326482120832,-0.004920957908998261,-0.009941862380110755,0.019006320074145936,0.008304011234097936,1.0,-0.0006476080212832286,-0.0019446044299175286,-0.0018331805682859758,-0.0025948883624423887,-0.011285124352525369,-0.0006476080212832317,-0.004062006196107436,-0.0033751230755796014,-0.0020500279956297187,-0.0019446044299175364,-0.1325623967462104,-0.019858320853735047,-0.014912710098863963,0.01294540356902416,0.01048772929627467,-0.01674871086841755,0.010850325323153642
Region_Amérique du Sud,0.022061030413259217,-0.0066015988163998,-0.0014309993392839688,0.0008196021313572683,-0.00031377362170197006,-0.00013141109730034127,-5.239417255906559e-05,-0.0025165204262012904,-0.000799022050293049,-0.0008813929327372268,-0.0008658450956738916,-0.01518876065116188,0.0016889800958509893,0.012026631074572441,-0.01628113586414509,-0.01567003631787673,-0.007109218880140374,-0.00452051422934435,-0.0051727540553117525,-0.005182536383579749,0.014492816106323783,-0.004197497092582354,-0.0010965254890944,-0.004197497092582354,-0.004530199711916993,-0.003972815980282712,-0.0066015988163998,0.009900700339321673,-0.00905611513155255,-0.021549674381929864,-0.009604944328876288,-0.008768191090375087,-0.013432353699083195,0.004858871979182256,0.012888203108056663,-0.01671838230633472,0.01883250549204672,3.101811058389873e-05,0.02142742764490174,-0.0015501507678578308,0.03556312096601855,0.028932793154622,-0.014457478663647235,0.005346906210026727,0.014391125756650804,-0.015391224595818235,-0.0026576381144493653,-0.0014349856422277874,-0.0021170048425246716,-0.0026583435637121586,-0.00342298454514091,0.021241105930527013,-0.010572643149273161,-0.0017384276646812366,-0.008065893802863572,0.03043382973782648,-0.0069933152332558625,-0.0006476080212832286,1.0,-0.0006869707484489483,-0.0006476080212832259,-0.0009166966674883671,-0.003986697861797322,-0.0002287805994051713,-0.0014349856422277794,-0.00119233032161537,-0.0007242137500215308,-0.0006869707484489537,-0.04683034117781631,-0.007015352495318706,-0.0052682157154467,-0.00861552148920958,-0.003979186176771765,-0.010022905294800986,0.01943672497756279
Region_Asie,0.01024657630087857,-0.004150207414571036,0.016692676921307034,0.053108108253497564,0.005756592641024432,0.006249867054504874,0.019397363864163516,0.021882527871862636,0.021244850411433005,0.0026023051828628022,0.011240810431920174,2.0029949240817488e-05,0.008822358711772062,0.011447147007622442,-0.03578297865891352,-0.0035484428533966972,0.0006844950134821354,0.01445965695949789,-0.00785191067055921,-0.007841589074308805,-0.02132634136307317,0.017648788414335443,-0.0032925909709785794,0.017648788414335443,0.011779879569848942,-0.005437989052860476,-0.004150207414571036,-0.02126009248653922,-0.025840535390170002,0.0010086607494276258,0.0022920853576391597,0.009368772986690544,-0.01298979816368773,0.026694986446815384,0.019900420989426276,-0.0008355560055480668,0.013693769753523393,0.0604200066768686,0.010784780984859368,0.004150047719501088,0.0770116610956061,-0.005854950042996561,-0.004304767406780071,0.00603052690992843,0.015940954110760023,-0.0008559476667201557,-0.017910556023004134,-0.0043089019052217434,-0.006356834473379522,-0.007982338853669937,0.013162954295660842,0.04242098277386822,-0.02099996743919444,-0.005220062177629878,0.01224337057695376,0.002751343674686771,0.0054967527793969104,-0.0019446044299175286,-0.0006869707484489483,1.0,-0.001944604429917523,-0.0027526101312894376,-0.011971053581813601,-0.0006869707484489472,-0.004308901905221751,-0.003580268849579609,-0.0021746322161181747,-0.002062800825120329,-0.14061976676645147,-0.007844315462564441,0.00042734319354324974,0.032800116428715234,0.008561448222927,0.013742108413682456,-0.004108100784996805
Region_Autre,0.005079410854497244,0.167015657015387,0.15562490901012577,-0.0007056724465189144,-0.0008139070265140699,-0.002936815866008662,0.005582757639278207,0.1484406729482799,-0.0015256779816465208,-0.0018373142670726327,0.004316474835194983,0.006684919828321226,0.011832615959234878,-0.015367806595478928,0.011823735447374235,-0.015136061323302773,-0.012066412352414216,-0.0076338693336644526,0.1534063414680878,0.15460311980698271,0.012602495450388992,0.1689568577050087,0.08171092691469467,0.1689568577050087,-0.009075099155829668,0.16222162554058192,0.167015657015387,0.015279853733783965,-0.0011726181491697207,0.0010086607494275517,-0.017587388352490855,0.00763009381405097,-0.0037506722219062057,0.03301073367843788,0.03648256772823309,0.016663679021807296,0.028518199179337907,0.008085174502303897,0.03793504855622526,0.13852833668859804,0.03271016423093618,-0.014594847489516245,-0.03055597667814275,0.009060153486832489,-0.004186067445568351,0.015228455225200502,0.008310116126321754,-0.004062006196107434,-0.005992594305107068,-0.007524958932980787,-0.009689424076715069,-0.007834552977392568,-0.007132648212083131,-0.004920957908998252,-0.009941862380110767,0.005577808218269055,0.03640396256186592,-0.0018331805682859758,-0.0006476080212832259,-0.001944604429917523,1.0,-0.0025948883624423874,-0.011285124352525338,-0.000647608021283225,-0.004062006196107415,-0.003375123075579596,-0.0020500279956297204,-0.00194460442991753,-0.1325623967462104,0.02220591304768438,-0.014912710098863942,-0.024387910681486002,-0.011263861065828155,-0.0051256372308427205,0.010850325323153569
Region_Europe centrale,0.011513430540213972,-0.014282172585924187,-0.006166268255067313,0.0016588661675997424,-0.0014496421379229802,-0.0017439652039026397,-0.0018225395291745,-0.0075476679255205665,-0.0020382645093508863,-0.0030395794462506564,-0.002385476679280357,-0.009044745638565298,-0.0003667869400296373,-0.02792471350072543,-0.007855328547310834,-0.019248286066446876,-0.023212629603087752,-0.004121272397348018,-0.017001497730699502,-0.017034274290369324,-0.0036903868428068156,-0.007013214611399505,-0.004393647294754736,-0.007013214611399505,-0.00483263301360571,-0.01215427037218683,-0.014282172585924187,-0.007481700798071073,0.010790255511101418,0.004170916015680337,-0.005465695119010412,-0.0159941053842117,0.026410738329840436,0.010382871117608553,0.014952795711029363,-0.009349169610150011,0.01989764312393456,0.017104844523770563,0.029577760671181987,-0.005251489306970403,0.018081334075752468,0.006493926204458246,0.01545589653907962,-0.016199117818297644,0.009318501089958372,-0.02951497421595096,0.017695629090790307,-0.005749816896817409,-0.008482586763234292,0.011566409038917019,0.003879616923561854,0.004943513906834212,-0.0020296017771655526,-0.006965673011725029,-0.00494969346038713,-0.0016086549177763863,0.031642327798618614,-0.0025948883624423887,-0.0009166966674883671,-0.0027526101312894376,-0.0025948883624423874,1.0,-0.015974224447765934,-0.0009166966674883688,-0.005749816896817406,-0.004777525870689892,-0.0029018384116489223,-0.002752610131289441,-0.1876436105450528,-0.01818594837488774,-0.02110911415791444,0.009516745698806894,0.014845502494494876,-0.0072553989664264715,0.02317399703154312
Region_Europe continentale,-0.012521744459211299,0.008802404300365718,0.039334252611764854,-0.01637874579762667,-0.006025688788347751,-0.018536509494801116,-0.0024475265955595355,0.04092504245718741,-0.011383113508440429,-0.01138742755154199,-0.006768671454016188,0.011209981249818608,0.001981203863095126,-0.025301318711275927,-0.07242368043423283,-0.025837679720706035,-0.04737981366977142,-0.03201494982312062,0.01954749052539739,0.019370534223617415,0.015976222123177602,0.02169111874811702,0.047076741529078425,0.02169111874811702,-0.0013665538898626794,0.007457796529819731,0.008802404300365718,0.01377955352770228,-0.008130106764561704,0.006803209432815055,-0.0058370045920759775,0.05916331844786076,-0.0018311639370677637,0.08133070267849757,-0.022961115497773073,0.011290912738650441,-0.030075102234401064,0.04353193083529748,-0.02452532839478947,0.022610831331261023,0.10745683565254377,-0.018011035015694853,0.008781258568851993,-0.013494008577409245,0.0017090710373004303,-0.00867489845967596,-0.004208197408291554,0.0046056285201916385,-0.0166082026892907,-0.0027741554226316826,0.009328079975549526,0.0794431069232846,-0.043908834420734254,-0.0057488207829508396,0.018150194573171834,-0.026207216373016262,0.02675580160652127,-0.011285124352525369,-0.003986697861797322,-0.011971053581813601,-0.011285124352525338,-0.015974224447765934,1.0,-0.003986697861797317,-0.025005853671393307,-0.020777376910888018,-0.012620044777406053,-0.011971053581813612,-0.8160587983695093,0.03579541095188756,-0.05296115955600436,-0.03791771794153508,-0.03539334560592974,-0.01946029933947137,-0.00213907934013301
Region_Europe de l'Est,0.04112667121462463,-0.0017420988682629933,-0.000478260087462796,0.0022122045593322036,-0.000364809096825814,-0.0004410562590049944,-0.000329603073224373,-0.0015580008920293856,-0.0002667630107723955,-0.0005872429708943587,-0.0006503429508879228,-0.014847148126532098,0.018424265176936492,0.02845544877744097,-0.0031879461284619443,0.019101895559680424,0.04596276218907065,-0.004403235541187255,-0.005703999149230596,-0.005708436341081935,-0.008863852461064215,-0.004197497092582317,-0.0010965254890943957,-0.004197497092582317,-0.004530199711916972,-0.0037776021397005546,-0.0017420988682629933,-0.009098202167697649,0.019646479988155763,0.011309318690732416,0.021499759439649893,0.006516709805605795,0.00891968272786113,0.0048588719791823505,0.012888203108056719,-0.016718382306334652,0.01883250549204672,0.022632881356043962,0.021427427644901763,-0.0015514105160656388,0.004048337424613398,0.006178912158429732,-0.014457478663670868,-0.011822887363411937,-0.025609815216502997,-0.0002850546703681748,0.01192051607331126,-0.0014349856422277872,-0.0021170048425246724,-0.0026583435637121573,-0.003422984545140907,-0.010770653851708114,0.021638921902031656,-0.0017384276646812372,0.0283639488687476,-0.007517312194226388,-0.006993315233255863,-0.0006476080212832317,-0.0002287805994051713,-0.0006869707484489472,-0.000647608021283225,-0.0009166966674883688,-0.003986697861797317,1.0,-0.0014349856422277807,-0.0011923303216153673,-0.0007242137500215334,-0.0006869707484489497,-0.04683034117781629,-0.007015352495318662,0.04342658155291058,-0.0086155214892096,-0.003979186176771759,-0.010022905294800984,-0.011770532312890592
